userid,libraryid,seatid,created_at,action,actionfrom
5443,2,90,2020-01-16 10:57:29,confirm,user
3802,2,145,2020-01-16 10:57:33,confirm,user
2518,2,8,2020-01-16 10:58:16,confirm,user
2416,2,109,2020-01-16 10:58:37,confirm,user
2907,2,110,2020-01-16 10:58:40,confirm,user
4650,2,138,2020-01-16 10:59:02,cancel,system
2805,2,125,2020-01-16 10:59:14,cancel,system
1638,2,103,2020-01-16 10:59:25,confirm,user
101,2,163,2020-01-16 10:59:29,cancel,system
3337,2,101,2020-01-16 10:59:38,confirm,user
2863,2,176,2020-01-16 10:59:57,confirm,user
1261,2,166,2020-01-16 11:00:28,confirm,user
2380,2,98,2020-01-16 11:01:25,confirm,user
682,2,157,2020-01-16 11:01:29,cancel,system
3110,2,99,2020-01-16 11:02:29,cancel,user
2340,2,168,2020-01-16 11:04:54,cancel,system
682,2,157,2020-01-16 11:05:00,reserve,user
682,2,157,2020-01-16 11:05:10,confirm,user
303,2,156,2020-01-16 11:05:20,cancel,user
3191,2,162,2020-01-16 11:06:48,confirm,user
3939,2,164,2020-01-16 11:06:54,confirm,user
4650,2,138,2020-01-16 11:07:31,reserve,user
2366,2,149,2020-01-16 11:13:22,confirm,user
1039,2,118,2020-01-16 11:13:28,confirm,user
5001,2,116,2020-01-16 11:13:32,confirm,user
272,2,152,2020-01-16 11:13:57,reserve,user
272,2,152,2020-01-16 11:14:22,confirm,user
2661,2,142,2020-01-16 11:16:03,reserve,user
5530,2,97,2020-01-16 11:16:20,cancel,system
2661,2,142,2020-01-16 11:16:38,confirm,user
101,2,163,2020-01-16 11:16:52,reserve,user
1129,2,128,2020-01-16 11:16:52,confirm,user
101,2,163,2020-01-16 11:18:13,confirm,user
2132,2,107,2020-01-16 11:20:54,confirm,user
5503,2,105,2020-01-16 11:20:56,confirm,user
1042,2,97,2020-01-16 11:21:39,reserve,user
57,2,120,2020-01-16 11:22:16,reserve,user
4490,2,113,2020-01-16 11:22:18,confirm,user
3157,2,94,2020-01-16 11:22:22,confirm,user
5183,2,115,2020-01-16 11:22:27,confirm,user
3292,2,93,2020-01-16 11:22:48,confirm,user
679,2,143,2020-01-16 11:23:10,reserve,user
772,2,89,2020-01-16 11:23:18,cancel,user
2010,2,102,2020-01-16 11:23:20,reserve,user
772,2,104,2020-01-16 11:23:24,reserve,user
772,2,104,2020-01-16 11:23:33,confirm,user
2340,2,168,2020-01-16 11:23:43,reserve,user
3802,2,145,2020-01-16 11:23:58,confirm,user
1261,2,166,2020-01-16 11:24:18,confirm,user
2010,2,102,2020-01-16 11:24:51,confirm,user
1140,2,92,2020-01-16 11:27:04,confirm,user
3392,2,108,2020-01-16 11:27:05,confirm,user
4650,2,138,2020-01-16 11:32:32,cancel,system
567,2,159,2020-01-16 11:33:26,confirm,user
1202,2,156,2020-01-16 11:33:26,reserve,user
3027,2,154,2020-01-16 11:33:26,reserve,user
4650,2,138,2020-01-16 11:33:42,reserve,user
495,2,136,2020-01-16 11:35:56,cancel,system
5062,2,135,2020-01-16 11:35:57,cancel,system
5923,2,91,2020-01-16 11:37:35,cancel,system
4239,2,95,2020-01-16 11:38:59,confirm,user
5530,2,99,2020-01-16 11:39:08,reserve,user
2863,2,176,2020-01-16 11:39:10,confirm,user
5530,2,99,2020-01-16 11:39:14,confirm,user
5062,2,135,2020-01-16 11:39:24,reserve,user
2380,2,98,2020-01-16 11:39:28,confirm,user
3447,2,96,2020-01-16 11:39:37,confirm,user
495,2,136,2020-01-16 11:39:40,reserve,user
495,2,136,2020-01-16 11:40:00,confirm,user
855,2,134,2020-01-16 11:40:03,confirm,user
5062,2,135,2020-01-16 11:40:05,confirm,user
2518,2,8,2020-01-16 11:40:09,confirm,user
5914,2,7,2020-01-16 11:40:10,confirm,user
3472,2,106,2020-01-16 11:40:48,confirm,user
4490,2,113,2020-01-16 11:41:28,confirm,user
3433,2,100,2020-01-16 11:41:37,cancel,system
5183,2,115,2020-01-16 11:41:45,confirm,user
3433,2,100,2020-01-16 11:41:52,reserve,user
3433,2,100,2020-01-16 11:41:59,confirm,user
3400,2,141,2020-01-16 11:42:10,cancel,system
1113,2,130,2020-01-16 11:42:40,cancel,system
1155,2,127,2020-01-16 11:42:44,cancel,system
1560,2,133,2020-01-16 11:42:55,cancel,system
2340,2,168,2020-01-16 11:43:28,cancel,user
2340,2,168,2020-01-16 11:43:33,reserve,user
2497,2,137,2020-01-16 11:43:58,cancel,system
682,2,157,2020-01-16 11:44:02,confirm,user
4028,2,140,2020-01-16 11:45:02,cancel,system
1042,2,97,2020-01-16 11:45:10,cancel,user
1042,2,5,2020-01-16 11:45:14,reserve,user
1042,2,5,2020-01-16 11:45:16,cancel,user
1042,2,97,2020-01-16 11:45:21,reserve,user
3940,2,148,2020-01-16 11:45:25,cancel,user
3940,2,146,2020-01-16 11:45:34,reserve,user
2132,2,107,2020-01-16 11:46:47,confirm,user
4664,2,111,2020-01-16 11:46:56,cancel,system
5503,2,105,2020-01-16 11:47:10,confirm,user
1202,2,156,2020-01-16 11:47:10,confirm,user
57,2,120,2020-01-16 11:47:17,cancel,system
3940,2,146,2020-01-16 11:47:21,confirm,user
3027,2,154,2020-01-16 11:47:28,confirm,user
679,2,143,2020-01-16 11:47:46,cancel,user
3027,2,154,2020-01-16 11:48:19,cancel,user
1202,2,156,2020-01-16 11:48:27,cancel,user
3027,2,158,2020-01-16 11:48:27,reserve,user
4522,2,153,2020-01-16 11:48:28,confirm,user
1202,2,160,2020-01-16 11:48:32,reserve,user
1202,2,160,2020-01-16 11:48:48,confirm,user
3027,2,158,2020-01-16 11:48:56,confirm,user
1560,2,133,2020-01-16 11:49:12,reserve,user
1155,2,127,2020-01-16 11:49:22,reserve,user
4664,2,111,2020-01-16 11:49:31,reserve,user
5003,2,139,2020-01-16 11:49:31,cancel,system
2366,2,149,2020-01-16 11:49:46,cancel,user
4664,2,111,2020-01-16 11:49:54,confirm,user
2416,2,109,2020-01-16 11:49:55,confirm,user
2907,2,110,2020-01-16 11:49:56,confirm,user
945,2,161,2020-01-16 11:50:17,confirm,user
4232,2,155,2020-01-16 11:50:27,confirm,user
4210,2,3,2020-01-16 11:51:16,cancel,system
2122,2,130,2020-01-16 11:51:25,reserve,user
2122,2,130,2020-01-16 11:51:29,cancel,user
2122,2,130,2020-01-16 11:51:39,reserve,user
2122,2,130,2020-01-16 11:51:48,confirm,user
772,2,104,2020-01-16 11:51:55,confirm,user
5361,2,123,2020-01-16 11:52:06,reserve,user
5361,2,123,2020-01-16 11:52:19,confirm,user
2805,2,125,2020-01-16 11:52:31,reserve,user
2805,2,125,2020-01-16 11:52:44,confirm,user
4028,2,140,2020-01-16 11:53:07,reserve,user
4028,2,140,2020-01-16 11:53:19,confirm,user
3400,2,141,2020-01-16 11:55:37,reserve,user
3400,2,141,2020-01-16 11:56:03,confirm,user
1155,2,127,2020-01-16 11:57:05,confirm,user
1129,2,128,2020-01-16 11:57:18,confirm,user
1113,2,129,2020-01-16 11:57:25,reserve,user
5443,2,90,2020-01-16 11:57:30,cancel,system
1113,2,129,2020-01-16 11:57:35,confirm,user
3337,2,101,2020-01-16 11:58:05,confirm,user
1638,2,103,2020-01-16 11:58:13,confirm,user
4650,2,138,2020-01-16 11:58:43,cancel,system
3392,2,108,2020-01-16 11:59:04,confirm,user
5001,2,116,2020-01-16 12:00:48,confirm,user
1039,2,118,2020-01-16 12:00:57,confirm,user
2132,2,107,2020-01-16 12:01:35,confirm,user
5503,2,105,2020-01-16 12:01:43,confirm,user
57,2,120,2020-01-16 12:01:47,reserve,user
272,2,152,2020-01-16 12:04:59,confirm,user
4650,2,138,2020-01-16 12:05:06,reserve,user
4059,2,144,2020-01-16 12:06:25,reserve,user
4059,2,144,2020-01-16 12:06:33,cancel,user
2340,2,168,2020-01-16 12:06:33,cancel,user
2340,2,168,2020-01-16 12:06:38,reserve,user
3191,2,162,2020-01-16 12:06:49,cancel,system
3939,2,164,2020-01-16 12:06:54,cancel,system
3939,2,164,2020-01-16 12:06:59,reserve,user
3191,2,162,2020-01-16 12:07:06,reserve,user
5183,2,115,2020-01-16 12:07:09,confirm,user
4490,2,113,2020-01-16 12:07:12,confirm,user
2380,2,98,2020-01-16 12:07:35,confirm,user
3447,2,96,2020-01-16 12:07:39,confirm,user
4650,2,138,2020-01-16 12:08:51,confirm,user
3337,2,101,2020-01-16 12:10:08,confirm,user
1638,2,103,2020-01-16 12:10:13,confirm,user
1042,2,97,2020-01-16 12:10:22,cancel,system
2661,2,142,2020-01-16 12:10:36,confirm,user
5132,2,1,2020-01-16 12:12:55,reserve,user
5132,2,1,2020-01-16 12:13:10,cancel,user
1560,2,133,2020-01-16 12:14:13,cancel,system
1042,2,97,2020-01-16 12:14:58,reserve,user
3433,2,100,2020-01-16 12:15:00,confirm,user
3292,2,93,2020-01-16 12:15:07,confirm,user
5923,2,91,2020-01-16 12:16:52,reserve,user
57,2,120,2020-01-16 12:17:05,cancel,user
5923,2,91,2020-01-16 12:17:13,confirm,user
57,2,120,2020-01-16 12:17:14,reserve,user
1140,2,92,2020-01-16 12:17:54,confirm,user
101,2,163,2020-01-16 12:18:14,cancel,system
3802,2,145,2020-01-16 12:19:18,confirm,user
2416,2,109,2020-01-16 12:19:43,confirm,user
4664,2,111,2020-01-16 12:19:57,confirm,user
3157,2,94,2020-01-16 12:22:23,cancel,system
3939,2,164,2020-01-16 12:23:37,confirm,user
4522,2,153,2020-01-16 12:23:45,confirm,user
3191,2,162,2020-01-16 12:23:53,confirm,user
1261,2,166,2020-01-16 12:24:19,cancel,system
2010,2,102,2020-01-16 12:24:52,cancel,system
2010,2,102,2020-01-16 12:25:07,reserve,user
2010,2,102,2020-01-16 12:25:14,confirm,user
1560,2,133,2020-01-16 12:25:25,reserve,user
101,2,163,2020-01-16 12:26:22,reserve,user
4239,2,95,2020-01-16 12:26:54,confirm,user
1560,2,133,2020-01-16 12:27:36,confirm,user
2518,2,8,2020-01-16 12:28:18,cancel,user
5914,2,7,2020-01-16 12:28:20,cancel,user
2518,2,4,2020-01-16 12:28:25,reserve,user
5914,2,3,2020-01-16 12:28:27,reserve,user
5914,2,3,2020-01-16 12:28:54,cancel,user
2518,2,4,2020-01-16 12:28:57,cancel,user
5914,2,1,2020-01-16 12:29:00,reserve,user
2518,2,2,2020-01-16 12:29:05,reserve,user
5914,2,1,2020-01-16 12:29:29,confirm,user
5530,2,99,2020-01-16 12:29:47,confirm,user
4239,2,95,2020-01-16 12:29:52,confirm,user
3292,2,93,2020-01-16 12:29:55,confirm,user
2518,2,2,2020-01-16 12:30:03,confirm,user
4650,2,138,2020-01-16 12:30:10,confirm,user
495,2,136,2020-01-16 12:30:25,confirm,user
855,2,134,2020-01-16 12:30:54,confirm,user
4028,2,140,2020-01-16 12:30:54,confirm,user
101,2,163,2020-01-16 12:31:07,confirm,user
5062,2,135,2020-01-16 12:31:14,confirm,user
2340,2,168,2020-01-16 12:31:39,cancel,system
1261,2,166,2020-01-16 12:32:07,reserve,user
567,2,159,2020-01-16 12:32:11,confirm,user
2340,2,168,2020-01-16 12:32:13,reserve,user
945,2,161,2020-01-16 12:32:16,confirm,user
1261,2,166,2020-01-16 12:32:17,confirm,user
3472,2,106,2020-01-16 12:32:38,confirm,user
3191,2,162,2020-01-16 12:34:31,confirm,user
3941,2,94,2020-01-16 12:37:30,reserve,user
3392,2,108,2020-01-16 12:38:24,confirm,user
3157,2,89,2020-01-16 12:38:48,reserve,user
3157,2,89,2020-01-16 12:38:57,confirm,user
2863,2,176,2020-01-16 12:39:11,cancel,system
5923,2,91,2020-01-16 12:39:40,confirm,user
1042,2,97,2020-01-16 12:39:59,cancel,system
682,2,157,2020-01-16 12:40:20,confirm,user
57,2,120,2020-01-16 12:40:28,cancel,user
57,2,143,2020-01-16 12:40:34,reserve,user
57,2,143,2020-01-16 12:40:41,cancel,user
57,2,144,2020-01-16 12:40:47,reserve,user
57,2,144,2020-01-16 12:40:54,cancel,user
57,2,120,2020-01-16 12:40:59,reserve,user
1042,2,97,2020-01-16 12:42:40,reserve,user
679,2,122,2020-01-16 12:43:52,reserve,user
679,2,122,2020-01-16 12:44:22,cancel,user
3027,2,158,2020-01-16 12:44:28,confirm,user
1202,2,160,2020-01-16 12:44:45,confirm,user
1202,2,160,2020-01-16 12:44:49,confirm,user
1042,2,97,2020-01-16 12:45:11,confirm,user
57,2,120,2020-01-16 12:45:14,confirm,user
57,2,120,2020-01-16 12:46:08,cancel,user
1042,2,97,2020-01-16 12:46:18,cancel,user
2955,2,126,2020-01-16 12:46:20,reserve,user
57,2,90,2020-01-16 12:46:22,reserve,user
1042,2,114,2020-01-16 12:46:25,reserve,user
57,2,90,2020-01-16 12:46:35,confirm,user
1042,2,114,2020-01-16 12:46:50,confirm,user
3940,2,146,2020-01-16 12:47:22,cancel,system
3447,2,96,2020-01-16 12:47:41,confirm,user
2955,2,126,2020-01-16 12:47:48,confirm,user
3941,2,94,2020-01-16 12:47:57,confirm,user
772,2,104,2020-01-16 12:47:58,confirm,user
3230,2,124,2020-01-16 12:48:22,reserve,user
2380,2,98,2020-01-16 12:48:43,confirm,user
3230,2,124,2020-01-16 12:49:10,confirm,user
2907,2,110,2020-01-16 12:49:57,cancel,system
4232,2,155,2020-01-16 12:50:28,cancel,system
4822,1,5,2020-01-16 12:51:08,reserve,user
4822,1,5,2020-01-16 12:51:23,confirm,user
2122,2,130,2020-01-16 12:51:49,cancel,system
5361,2,123,2020-01-16 12:52:20,cancel,system
2805,2,125,2020-01-16 12:52:45,cancel,system
1155,2,127,2020-01-16 12:54:27,cancel,user
1155,2,127,2020-01-16 12:54:34,reserve,user
4664,2,111,2020-01-16 12:54:35,confirm,user
1625,2,122,2020-01-16 12:55:19,reserve,user
2366,2,110,2020-01-16 12:55:28,reserve,user
1625,2,122,2020-01-16 12:55:35,confirm,user
2366,2,110,2020-01-16 12:55:43,confirm,user
3400,2,141,2020-01-16 12:55:59,cancel,user
3400,2,141,2020-01-16 12:56:04,reserve,user
2132,2,107,2020-01-16 12:56:52,confirm,user
2340,2,168,2020-01-16 12:57:14,cancel,system
1129,2,128,2020-01-16 12:57:19,cancel,system
5503,2,105,2020-01-16 12:57:24,confirm,user
1113,2,129,2020-01-16 12:57:36,cancel,system
1129,2,128,2020-01-16 12:57:47,reserve,user
2416,2,109,2020-01-16 12:58:06,confirm,user
5361,2,123,2020-01-16 12:58:36,reserve,user
5361,2,123,2020-01-16 12:58:47,confirm,user
5952,2,171,2020-01-16 12:58:50,reserve,user
2805,2,125,2020-01-16 12:58:55,reserve,user
2805,2,125,2020-01-16 12:58:59,confirm,user
2281,2,169,2020-01-16 12:59:08,reserve,user
1176,2,119,2020-01-16 12:59:09,reserve,user
3472,2,106,2020-01-16 12:59:19,confirm,user
1176,2,119,2020-01-16 12:59:20,confirm,user
1625,2,122,2020-01-16 12:59:38,cancel,user
1625,2,170,2020-01-16 12:59:44,reserve,user
3337,2,101,2020-01-16 13:00:46,confirm,user
1638,2,103,2020-01-16 13:00:49,confirm,user
5001,2,116,2020-01-16 13:00:49,cancel,system
1039,2,118,2020-01-16 13:00:58,cancel,system
4232,2,155,2020-01-16 13:01:07,reserve,user
4522,2,153,2020-01-16 13:01:09,confirm,user
4232,2,155,2020-01-16 13:01:17,confirm,user
2997,2,112,2020-01-16 13:02:18,reserve,user
2997,2,112,2020-01-16 13:02:35,confirm,user
2812,2,8,2020-01-16 13:02:49,reserve,user
2812,2,8,2020-01-16 13:02:54,cancel,user
2812,2,8,2020-01-16 13:03:06,reserve,user
2812,2,8,2020-01-16 13:04:15,cancel,user
272,2,152,2020-01-16 13:05:00,cancel,system
5183,2,115,2020-01-16 13:07:10,cancel,system
4490,2,113,2020-01-16 13:07:13,cancel,system
303,2,97,2020-01-16 13:07:43,reserve,user
303,2,97,2020-01-16 13:07:49,cancel,user
303,2,97,2020-01-16 13:07:52,reserve,user
5001,2,116,2020-01-16 13:08:00,reserve,user
303,2,97,2020-01-16 13:08:02,confirm,user
1039,2,118,2020-01-16 13:08:06,reserve,user
5001,2,116,2020-01-16 13:08:16,confirm,user
4490,2,113,2020-01-16 13:08:16,reserve,user
5183,2,115,2020-01-16 13:08:39,reserve,user
1039,2,118,2020-01-16 13:08:50,confirm,user
5183,2,115,2020-01-16 13:09:13,confirm,user
4490,2,113,2020-01-16 13:09:15,confirm,user
3802,2,145,2020-01-16 13:09:35,confirm,user
2661,2,142,2020-01-16 13:10:37,cancel,system
1135,2,147,2020-01-16 13:10:45,reserve,user
1135,2,147,2020-01-16 13:11:10,confirm,user
272,2,152,2020-01-16 13:13:24,reserve,user
272,2,152,2020-01-16 13:13:36,confirm,user
5858,2,174,2020-01-16 13:14:03,reserve,user
5858,2,174,2020-01-16 13:14:11,cancel,user
5858,2,117,2020-01-16 13:14:17,reserve,user
2661,2,142,2020-01-16 13:14:42,reserve,user
3433,2,100,2020-01-16 13:15:01,cancel,system
1155,2,127,2020-01-16 13:16:57,confirm,user
1129,2,128,2020-01-16 13:16:59,confirm,user
2281,2,169,2020-01-16 13:17:54,confirm,user
1140,2,92,2020-01-16 13:17:55,cancel,system
1495,2,129,2020-01-16 13:18:00,reserve,user
1625,2,170,2020-01-16 13:18:00,confirm,user
1495,2,129,2020-01-16 13:18:28,cancel,user
1495,2,130,2020-01-16 13:18:40,reserve,user
3433,2,100,2020-01-16 13:18:40,reserve,user
1495,2,130,2020-01-16 13:18:47,cancel,user
3433,2,100,2020-01-16 13:18:58,confirm,user
2281,2,169,2020-01-16 13:19:16,cancel,user
5530,2,99,2020-01-16 13:19:18,confirm,user
3292,2,93,2020-01-16 13:19:19,confirm,user
1625,2,170,2020-01-16 13:19:27,cancel,user
3400,2,141,2020-01-16 13:19:41,confirm,user
5952,2,171,2020-01-16 13:19:53,cancel,user
1495,2,130,2020-01-16 13:19:55,reserve,user
1625,2,7,2020-01-16 13:19:55,reserve,user
5952,2,8,2020-01-16 13:20:03,reserve,user
4650,2,138,2020-01-16 13:20:06,confirm,user
2281,2,6,2020-01-16 13:20:07,reserve,user
5062,2,135,2020-01-16 13:20:12,confirm,user
1495,2,130,2020-01-16 13:20:28,confirm,user
1625,2,7,2020-01-16 13:20:36,confirm,user
5952,2,8,2020-01-16 13:20:43,confirm,user
3918,2,174,2020-01-16 13:21:48,reserve,user
3918,2,174,2020-01-16 13:21:56,confirm,user
3191,2,162,2020-01-16 13:22:25,confirm,user
3939,2,164,2020-01-16 13:22:29,confirm,user
2010,2,102,2020-01-16 13:23:00,confirm,user
2661,2,142,2020-01-16 13:24:00,confirm,user
3940,2,146,2020-01-16 13:25:07,reserve,user
3940,2,146,2020-01-16 13:25:16,confirm,user
2281,2,6,2020-01-16 13:25:33,confirm,user
3941,2,94,2020-01-16 13:25:34,confirm,user
101,2,163,2020-01-16 13:27:16,confirm,user
1560,2,133,2020-01-16 13:27:37,cancel,system
567,2,159,2020-01-16 13:27:43,confirm,user
945,2,161,2020-01-16 13:28:20,confirm,user
2631,2,148,2020-01-16 13:29:10,reserve,user
5914,2,1,2020-01-16 13:29:30,cancel,system
2122,2,129,2020-01-16 13:29:37,reserve,user
2631,2,148,2020-01-16 13:29:39,cancel,user
4239,2,95,2020-01-16 13:29:53,cancel,system
2518,2,2,2020-01-16 13:30:04,cancel,system
495,2,136,2020-01-16 13:30:26,cancel,system
855,2,134,2020-01-16 13:30:55,cancel,system
4028,2,140,2020-01-16 13:30:55,cancel,system
5914,2,1,2020-01-16 13:31:08,reserve,user
2518,2,2,2020-01-16 13:31:28,reserve,user
2518,2,2,2020-01-16 13:31:48,confirm,user
5914,2,1,2020-01-16 13:32:00,confirm,user
682,2,157,2020-01-16 13:32:13,confirm,user
1261,2,166,2020-01-16 13:32:18,cancel,system
2631,2,3,2020-01-16 13:32:21,reserve,user
2631,2,3,2020-01-16 13:32:38,cancel,user
942,2,175,2020-01-16 13:34:48,reserve,user
1176,2,119,2020-01-16 13:34:57,confirm,user
942,2,175,2020-01-16 13:35:17,confirm,user
3494,2,122,2020-01-16 13:35:29,reserve,user
2705,2,121,2020-01-16 13:35:33,reserve,user
2805,2,125,2020-01-16 13:35:46,confirm,user
3494,2,122,2020-01-16 13:35:50,confirm,user
2705,2,121,2020-01-16 13:35:53,confirm,user
3027,2,158,2020-01-16 13:35:54,confirm,user
1202,2,160,2020-01-16 13:36:00,confirm,user
495,2,136,2020-01-16 13:36:11,reserve,user
495,2,136,2020-01-16 13:36:21,confirm,user
5003,2,139,2020-01-16 13:36:24,reserve,user
5003,2,139,2020-01-16 13:36:31,confirm,user
4028,2,140,2020-01-16 13:36:48,reserve,user
4028,2,140,2020-01-16 13:36:55,confirm,user
57,2,90,2020-01-16 13:37:13,confirm,user
1824,2,131,2020-01-16 13:38:11,reserve,user
4473,2,132,2020-01-16 13:38:22,reserve,user
3392,2,108,2020-01-16 13:38:25,cancel,system
2863,2,176,2020-01-16 13:38:31,reserve,user
2863,2,176,2020-01-16 13:38:41,confirm,user
1824,2,131,2020-01-16 13:38:48,confirm,user
4473,2,132,2020-01-16 13:38:50,confirm,user
3157,2,89,2020-01-16 13:38:58,cancel,system
3447,2,96,2020-01-16 13:39:08,confirm,user
5858,2,117,2020-01-16 13:39:18,cancel,system
855,2,134,2020-01-16 13:39:24,reserve,user
2122,2,129,2020-01-16 13:39:33,confirm,user
855,2,134,2020-01-16 13:39:39,confirm,user
5923,2,91,2020-01-16 13:39:41,cancel,system
1261,2,166,2020-01-16 13:40:36,reserve,user
2340,2,168,2020-01-16 13:40:41,reserve,user
3355,2,172,2020-01-16 13:40:54,reserve,user
1676,2,170,2020-01-16 13:41:20,reserve,user
3392,2,108,2020-01-16 13:42:21,reserve,user
4822,1,5,2020-01-16 13:42:48,confirm,user
3157,2,92,2020-01-16 13:43:51,reserve,user
1676,2,170,2020-01-16 13:45:04,cancel,user
3355,2,172,2020-01-16 13:45:09,cancel,user
1676,2,154,2020-01-16 13:45:20,reserve,user
3355,2,156,2020-01-16 13:45:22,reserve,user
1676,2,154,2020-01-16 13:45:36,confirm,user
1910,2,120,2020-01-16 13:45:58,reserve,user
3355,2,156,2020-01-16 13:46:02,confirm,user
1910,2,120,2020-01-16 13:46:06,cancel,user
1042,2,114,2020-01-16 13:46:51,cancel,system
2366,2,110,2020-01-16 13:47:15,confirm,user
2027,2,95,2020-01-16 13:47:34,reserve,user
2380,2,98,2020-01-16 13:47:49,confirm,user
2955,2,126,2020-01-16 13:47:49,cancel,system
772,2,104,2020-01-16 13:47:59,cancel,system
3230,2,124,2020-01-16 13:49:11,cancel,system
2189,1,3,2020-01-16 13:49:32,reserve,user
2189,1,3,2020-01-16 13:49:37,confirm,user
4490,2,113,2020-01-16 13:49:38,confirm,user
2132,2,107,2020-01-16 13:49:47,confirm,user
5183,2,115,2020-01-16 13:49:52,confirm,user
3392,2,108,2020-01-16 13:50:26,confirm,user
4468,2,3,2020-01-16 13:50:35,reserve,user
4468,2,3,2020-01-16 13:50:40,cancel,user
3472,2,106,2020-01-16 13:50:56,confirm,user
4522,2,153,2020-01-16 13:51:20,cancel,user
4522,2,153,2020-01-16 13:51:25,reserve,user
2416,2,109,2020-01-16 13:52:26,confirm,user
4664,2,111,2020-01-16 13:54:36,cancel,system
5858,2,169,2020-01-16 13:54:36,reserve,user
5361,2,123,2020-01-16 13:55:44,confirm,user
3880,2,126,2020-01-16 13:56:01,reserve,user
5923,2,91,2020-01-16 13:56:11,reserve,user
2010,2,102,2020-01-16 13:56:17,cancel,user
3880,2,126,2020-01-16 13:56:36,cancel,user
3683,2,89,2020-01-16 13:56:38,reserve,user
3337,2,101,2020-01-16 13:56:53,confirm,user
3683,2,89,2020-01-16 13:56:56,confirm,user
1638,2,103,2020-01-16 13:56:58,confirm,user
5503,2,105,2020-01-16 13:57:25,cancel,system
3332,2,3,2020-01-16 13:57:50,reserve,user
3332,2,3,2020-01-16 13:58:03,cancel,user
2027,2,95,2020-01-16 13:58:26,confirm,user
2027,2,95,2020-01-16 13:58:49,cancel,user
4239,2,95,2020-01-16 13:59:01,reserve,user
2027,2,102,2020-01-16 13:59:04,reserve,user
2027,2,102,2020-01-16 13:59:17,confirm,user
4239,2,95,2020-01-16 13:59:30,confirm,user
303,2,97,2020-01-16 14:00:27,confirm,user
2881,1,4,2020-01-16 14:01:06,reserve,user
2881,1,4,2020-01-16 14:01:10,confirm,user
4232,2,155,2020-01-16 14:01:18,cancel,system
4664,2,111,2020-01-16 14:01:24,reserve,user
4664,2,111,2020-01-16 14:01:35,confirm,user
2997,2,112,2020-01-16 14:02:36,cancel,system
5503,2,105,2020-01-16 14:02:41,reserve,user
2997,2,112,2020-01-16 14:02:51,reserve,user
2997,2,112,2020-01-16 14:03:00,confirm,user
3392,2,108,2020-01-16 14:03:36,confirm,user
4337,2,117,2020-01-16 14:04:31,reserve,user
4337,2,117,2020-01-16 14:04:56,confirm,user
1039,2,118,2020-01-16 14:05:03,confirm,user
5001,2,116,2020-01-16 14:05:05,confirm,user
1261,2,166,2020-01-16 14:05:37,cancel,system
2340,2,168,2020-01-16 14:05:42,cancel,system
2340,2,168,2020-01-16 14:06:15,reserve,user
4167,1,13,2020-01-16 14:07:46,reserve,user
4167,1,13,2020-01-16 14:07:59,confirm,user
2197,1,2,2020-01-16 14:08:07,reserve,user
2197,1,2,2020-01-16 14:08:21,confirm,user
